hemopoietic cell	cell_phenotype	CL:0000988
hemopoietic progenitor cell	cell_phenotype	CL:0000837
hemopoietic stem cell	cell_phenotype	CL:0000037
hepatic NK	cell_phenotype	CL:4047101
hepatic dendritic cell	cell_phenotype	CL:2000055
hepatic macrophage	cell_phenotype	CL:0000091
hepatic mesenchymal stem cell	cell_phenotype	CL:0002571
hepatic natural killer cells	cell_phenotype	CL:4047101
hepatic oval cell	cell_phenotype	CL:0002196
hepatic oval stem cell	cell_phenotype	CL:0002196
hepatic perisinusoidal cell	cell_phenotype	CL:0000632
hepatic pit cell	cell_phenotype	CL:2000054
hepatic portal fibroblast	cell_phenotype	CL:0009100
hepatic progenitor cell	cell_phenotype	CL:0002196
hepatic stellate cell	cell_phenotype	CL:0000632
hepatic stem cell	cell_phenotype	CL:0002195
hepatoblast	cell_phenotype	CL:0005026
hepatocyte	cell_phenotype	CL:0000182
heterocyst	cell_phenotype	CL:0000724
heterokaryon	cell_phenotype	CL:0000600
high endothelial venule of lymph node smooth muscle cell	cell_phenotype	CL:0009049
hilar cell of ovary	cell_phenotype	CL:0002095
hillock cell	cell_phenotype	CL:4030024
hillock cell of prostatic urethra	cell_phenotype	CL:0017011
hillock cell of prostatic urethral epithelium	cell_phenotype	CL:0017011
hillock cell of respiratory tract	cell_phenotype	CL:4030023
hillock cell of urethra	cell_phenotype	CL:0017010
hillock cell of urethral epithelium	cell_phenotype	CL:0017010
hilus cell of ovary	cell_phenotype	CL:0002095
hindlimb stylopod vein endothelial cell	cell_phenotype	CL:2000076
hippocampal CA1-3 neuron	cell_phenotype	CL:4023060
hippocampal CA4 neuron	cell_phenotype	CL:4023061
hippocampal astrocyte	cell_phenotype	CL:0002604
hippocampal glial cell	cell_phenotype	CL:1001580
hippocampal granule cell	cell_phenotype	CL:0001033
hippocampal interneuron	cell_phenotype	CL:1001569
hippocampal neuron	cell_phenotype	CL:0002608
hippocampal pyramidal neuron	cell_phenotype	CL:1001571
hippocampus glial cell	cell_phenotype	CL:1001580
hippocampus neuroglial cell	cell_phenotype	CL:1001580
histamine secreting cell	cell_phenotype	CL:0002274
histaminergic neuron	cell_phenotype	CL:0011110
histaminocyte	cell_phenotype	CL:0000097
histiocyte	cell_phenotype	CL:0000235
histoblast	cell_phenotype	CL:0000373
horizontal basal cells	cell_phenotype	CL:0002184
horizontal cell	cell_phenotype	CL:0000745
horizontal pyramidal neuron	cell_phenotype	CL:4023066
hortega cells	cell_phenotype	CL:0000129
humidity receptor cell	cell_phenotype	CL:0000376
hyalocyte	cell_phenotype	CL:0000142
hypendymal cell	cell_phenotype	CL:4023181
hypertrophic chondrocyte	cell_phenotype	CL:0000743
hyphal cell	cell_phenotype	CL:0000286
hypocretin-secreting neuron	cell_phenotype	CL:0011109
hypothalamus cell	cell_phenotype	CL:2000030
hypothalamus kisspeptin neuron	cell_phenotype	CL:4023123
iSPN	cell_phenotype	CL:4023029
iTreg	cell_phenotype	CL:0000902
ileal goblet cell	cell_phenotype	CL:1000326
imaginal disc cell	cell_phenotype	CL:0000429
immatuer neutrophilic leukocyte	cell_phenotype	CL:0000776
immature B cell	cell_phenotype	CL:0000816
immature B lymphocyte	cell_phenotype	CL:0000816
immature B-cell	cell_phenotype	CL:0000816
immature B-lymphocyte	cell_phenotype	CL:0000816
immature CD11c-low plasmacytoid dendritic cell	cell_phenotype	CL:0000992
immature CD11c-negative plasmacytoid dendritic cell	cell_phenotype	CL:0000994
immature CD14-positive dermal dendritic cell	cell_phenotype	CL:0002527
immature CD16-positive myeloid dendritic cell	cell_phenotype	CL:0002533
immature CD1a-positive Langerhans cell	cell_phenotype	CL:0001016
immature CD1a-positive dermal dendritic cell	cell_phenotype	CL:0002530
immature CD8-alpha-low Langerhans cell	cell_phenotype	CL:0001018
immature CD8-alpha-negative CD11b-negative dendritic cell	cell_phenotype	CL:0001001
immature CD8-alpha-negative CD11b-positive dendritic cell	cell_phenotype	CL:0000997
immature CD8-alpha-positive CD11b-negative dendritic cell	cell_phenotype	CL:0001004
immature DEC precursor	cell_phenotype	CL:0002218
immature DETC precursor	cell_phenotype	CL:0002218
immature ILC	cell_phenotype	CL:0001082
immature NK T cell	cell_phenotype	CL:0000914
immature NK T cell stage I	cell_phenotype	CL:0002039
immature NK T cell stage II	cell_phenotype	CL:0002040
immature NK T cell stage III	cell_phenotype	CL:0002041
immature NK T cell stage IV	cell_phenotype	CL:0002042
immature NK T lymphocyte	cell_phenotype	CL:0000914
immature NK T-cell	cell_phenotype	CL:0000914
immature NK T-lymphocyte	cell_phenotype	CL:0000914
immature NK cell	cell_phenotype	CL:0000823
immature NKT cell	cell_phenotype	CL:0000914
immature Schwann cell	cell_phenotype	CL:0002377
immature T cell	cell_phenotype	CL:0002420
immature T-cell	cell_phenotype	CL:0002420
immature Vg1.1+Vd6.3+ T cell	cell_phenotype	CL:0002415
immature Vgamma1.1-positive, Vdelta6.3-negative thymocyte	cell_phenotype	CL:0002414
immature Vgamma1.1-positive, Vdelta6.3-positive thymocyte	cell_phenotype	CL:0002415
immature Vgamma2-negative thymocyte	cell_phenotype	CL:0002408
immature Vgamma2-positive fetal thymocyte	cell_phenotype	CL:0002378
immature Vgamma2-positive thymocyte	cell_phenotype	CL:0002406
immature alpha-beta T cell	cell_phenotype	CL:0000790
immature alpha-beta T lymphocyte	cell_phenotype	CL:0000790
immature alpha-beta T-cell	cell_phenotype	CL:0000790
immature alpha-beta T-lymphocyte	cell_phenotype	CL:0000790
immature astrocyte	cell_phenotype	CL:0002626
immature astrocytic glia	cell_phenotype	CL:0002626
immature basophil	cell_phenotype	CL:0000768
immature basophilic leucocyte	cell_phenotype	CL:0000768
immature basophilic leukocyte	cell_phenotype	CL:0000768
immature conventional dendritic cell	cell_phenotype	CL:0000840
immature dendritic epithelial T cell precursor	cell_phenotype	CL:0002218
immature dermal dendritic cell	cell_phenotype	CL:0001009
immature eosinocyte	cell_phenotype	CL:0000772
immature eosinophil	cell_phenotype	CL:0000772
immature eosinophilic leucocyte	cell_phenotype	CL:0000772
immature eosinophilic leukocyte	cell_phenotype	CL:0000772
immature gamma-delta T cell	cell_phenotype	CL:0000799
immature gamma-delta T lymphocyte	cell_phenotype	CL:0000799
immature gamma-delta T-cell	cell_phenotype	CL:0000799
immature gamma-delta T-lymphocyte	cell_phenotype	CL:0000799
immature innate lymphoid cell	cell_phenotype	CL:0001082
immature interstitial dendritic cell	cell_phenotype	CL:0001011
immature microglia	cell_phenotype	CL:0002628
immature microglial cell	cell_phenotype	CL:0002628
immature natural killer cell	cell_phenotype	CL:0000823
immature neuron	cell_phenotype	CL:4042028
immature neutrocyte	cell_phenotype	CL:0000776
immature neutrophil	cell_phenotype	CL:0000776
immature neutrophil leucocyte	cell_phenotype	CL:0000776
immature neutrophil leukocyte	cell_phenotype	CL:0000776
immature neutrophilic leucocyte	cell_phenotype	CL:0000776
immature pericyte	cell_phenotype	CL:4047007
immature single positive T cell	cell_phenotype	CL:0000805
immature single positive T lymphocyte	cell_phenotype	CL:0000805
immature single positive T-lymphocyte	cell_phenotype	CL:0000805
immature single positive thymocyte	cell_phenotype	CL:0000805
immune oligodendrocyte	cell_phenotype	CL:4042031
immune oligodendroglia	cell_phenotype	CL:4042031
inactive chief cell of parathyoid gland	cell_phenotype	CL:0002197
indirect pathway medium spiny neuron	cell_phenotype	CL:4023029
indoleamine-accumulating amacrine cell	cell_phenotype	CL:0004245
induced T-regulatory cell	cell_phenotype	CL:0000902
induced Treg	cell_phenotype	CL:0000902
induced regulatory T cell	cell_phenotype	CL:0000902
induced regulatory T lymphocyte	cell_phenotype	CL:0000902
induced regulatory T-cell	cell_phenotype	CL:0000902
induced regulatory T-lymphocyte	cell_phenotype	CL:0000902
inflammatory cell	cell_phenotype	CL:0009002
inflammatory macrophage	cell_phenotype	CL:0000863
inflammatory monocyte	cell_phenotype	CL:0000860
inhibitory interneuron	cell_phenotype	CL:0000498
inhibitory motor neuron	cell_phenotype	CL:0008015
innate effector T cell	cell_phenotype	CL:0002127
innate lymphoid cell	cell_phenotype	CL:0001065
innate lymphoid cell 1, human	cell_phenotype	CL:0001077
inner alpha retinal ganglion cell	cell_phenotype	CL:0004120
inner blood island hemangioblast	cell_phenotype	CL:0002361
inner cell mass cell	cell_phenotype	CL:2000020
inner medulla vasa recta ascending limb cell	cell_phenotype	CL:1001209
inner medulla vasa recta descending limb cell	cell_phenotype	CL:1001286
inner parasol cell	cell_phenotype	CL:4033052
inner phalangeal cell	cell_phenotype	CL:0005015
inner renal cortex cell	cell_phenotype	CL:1000596
inner renal medulla vasa recta cell	cell_phenotype	CL:1001126
inner root sheath cell	cell_phenotype	CL:0002560
inner stratifying midget cell	cell_phenotype	CL:4033046
input neuron	cell_phenotype	CL:0000526
insect flight muscle cell	cell_phenotype	CL:0000196
insulating cell	cell_phenotype	CL:0000217
insulin secreting cell	cell_phenotype	CL:0000168
insulin-secreting cell	cell_phenotype	CL:0000169
intercalary cell	cell_phenotype	CL:4033014
intercalated cell	cell_phenotype	CL:0005010
intercalated cell of salivary gland	cell_phenotype	CL:4052048
interdental cell	cell_phenotype	CL:0002172
interdental cell of cochlea	cell_phenotype	CL:0002172
interferon-producing cell	cell_phenotype	CL:0000784
interfollicle cell	cell_phenotype	CL:0000674
interlaminar astrocyte	cell_phenotype	CL:4042009
interlobular artery cell	cell_phenotype	CL:1001138
interlobular vein cell	cell_phenotype	CL:1001145
interlobulary artery endothelial cell	cell_phenotype	CL:1001216
interlobulary artery smooth muscle cell	cell_phenotype	CL:1001217
interlobulary vein endothelial cell	cell_phenotype	CL:1001223
interlobulary vein smooth muscle cell	cell_phenotype	CL:1001224
intermediate CD4-single-positive	cell_phenotype	CL:0002433
intermediate CD8-single-positive	cell_phenotype	CL:0002435
intermediate cell of urothelium	cell_phenotype	CL:4030055
intermediate epitheliocyte	cell_phenotype	CL:0002209
intermediate erythroblast	cell_phenotype	CL:0000550
intermediate mesodermal cell	cell_phenotype	CL:0011011
intermediate monocyte	cell_phenotype	CL:0002393
intermediate monocyte, human	cell_phenotype	CL:0001055
intermediate muscle cell	cell_phenotype	CL:0002216
intermediate normoblast	cell_phenotype	CL:0000550
intermediate thymic epithelial cell	cell_phenotype	CL:0002297
intermediate trophoblast cell	cell_phenotype	CL:0002217
interna theca cell	cell_phenotype	CL:4052012
internal epithelial cell of tympanic membrane	cell_phenotype	CL:0002162
internal pillar cell of cochlea	cell_phenotype	CL:0002163
interneuromast cell	cell_phenotype	CL:0000854
interneuron	cell_phenotype	CL:0000099
internodal tract myocyte	cell_phenotype	CL:0002096
interplexiform cell	cell_phenotype	CL:0011104
interrenal chromaffin cell	cell_phenotype	CL:0002516
interrenal epinephrin secreting cell	cell_phenotype	CL:0002517
interrenal epithelial cell	cell_phenotype	CL:0002519
interrenal noradrenaline type cell	cell_phenotype	CL:0002515
interrenal norepinephrine type cell	cell_phenotype	CL:0002515
interstitial cell	cell_phenotype	CL:4030031
interstitial cell of Cajal	cell_phenotype	CL:0002088
interstitial cell of Leydig	cell_phenotype	CL:0000178
interstitial cell of ovary	cell_phenotype	CL:0002094
interstitial cell of pineal gland	cell_phenotype	CL:0002220
interstitial cell of thymus	cell_phenotype	CL:4030003
interstitial dendritic cell	cell_phenotype	CL:0001007
interstitial extravillous trophoblast cell	cell_phenotype	CL:4033062
intestinal brush cell	cell_phenotype	CL:0019032
intestinal crypt stem cell	cell_phenotype	CL:0002250
intestinal crypt stem cell of anorectum	cell_phenotype	CL:0009061
intestinal crypt stem cell of appendix	cell_phenotype	CL:0009028
intestinal crypt stem cell of appendix vermiformis	cell_phenotype	CL:0009028
intestinal crypt stem cell of colon	cell_phenotype	CL:0009043
intestinal crypt stem cell of large intestine	cell_phenotype	CL:0009016
intestinal crypt stem cell of small intestine	cell_phenotype	CL:0009017
intestinal crypt stem cell of vermiform appendix	cell_phenotype	CL:0009028
intestinal enteroendocrine cell	cell_phenotype	CL:1001516
intestinal enteroendocrine progenitor	cell_phenotype	CL:4052006
intestinal epithelial cell	cell_phenotype	CL:0002563
intestinal fibroblastic reticular cell	cell_phenotype	CL:4052004
intestinal goblet cell	cell_phenotype	CL:0019031
intestinal lamina propria fibroblast	cell_phenotype	CL:4047023
intestinal pacemaker cell	cell_phenotype	CL:0002088
intestinal smooth muscle cell	cell_phenotype	CL:0002504
intestinal subserosal fibroblast	cell_phenotype	CL:4052005
intestinal tuft cell	cell_phenotype	CL:0019032
intestinal villus capillary endothelial cell	cell_phenotype	CL:4052003
intestinal villus goblet cell	cell_phenotype	CL:1000317
intestine goblet cell	cell_phenotype	CL:0019031
intraepithelial T cell	cell_phenotype	CL:0002496
intraepithelial T-cell	cell_phenotype	CL:0002496
intraepithelial lymphocyte	cell_phenotype	CL:0002496
intrafusal muscle fiber	cell_phenotype	CL:0008047
intraglomerular mesangial cell	cell_phenotype	CL:1000742
intrahepatic NK	cell_phenotype	CL:4047101
intrahepatic cholangiocyte	cell_phenotype	CL:0002538
intratelencephalic-projecting glutamatergic cortical neuron	cell_phenotype	CL:4023008
invaginating midget bipolar cell	cell_phenotype	CL:4033034
invasive interstitial extravillous trophoblast cell	cell_phenotype	CL:4033062
invertebrate nurse cell	cell_phenotype	CL:0000026
inverted L6 IT MOp (Mus musculus)	cell_phenotype	CL:4023081
inverted L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Mmus)	cell_phenotype	CL:4023081
inverted amacrine cell	cell_phenotype	CL:4023119
inverted pyramidal neuron	cell_phenotype	CL:4023092
ionocyte	cell_phenotype	CL:0005006
iridoblast	cell_phenotype	CL:0005001
iridophore	cell_phenotype	CL:0000431
iris pigment epithelial cell	cell_phenotype	CL:0002565
iron accumulating cell	cell_phenotype	CL:0000310
jejunal goblet cell	cell_phenotype	CL:1000325
juvenile hormone secreting cell	cell_phenotype	CL:0000482
juvenile neutrophil	cell_phenotype	CL:0000582
juxtaglomerular complex cell	cell_phenotype	CL:1000618
juxtaglomerulus cell	cell_phenotype	CL:1000618
keratin accumulating cell	cell_phenotype	CL:0000311
keratinized cell of epidermis	cell_phenotype	CL:0000312
keratinized cell of hair follicle	cell_phenotype	CL:0010000
keratinized cell of the oral mucosa	cell_phenotype	CL:0002170
keratinized epithelial cell of the anal canal	cell_phenotype	CL:0002637
keratinized squamous cell of esophagus	cell_phenotype	CL:0002221
keratinizing barrier epithelial cell	cell_phenotype	CL:0000237
keratinocyte	cell_phenotype	CL:0000312
keratinocyte stem cell	cell_phenotype	CL:0002337
keratocyte	cell_phenotype	CL:0002363
kidney afferent arteriole cell	cell_phenotype	CL:1001006
kidney afferent arteriole endothelial cell	cell_phenotype	CL:1001096
kidney afferent arteriole smooth muscle cell	cell_phenotype	CL:1001097
kidney arterial blood vessel cell	cell_phenotype	CL:1000891
kidney arteriole smooth muscle cell	cell_phenotype	CL:1001066
kidney artery smooth muscle cell	cell_phenotype	CL:1001064
kidney blood vessel cell	cell_phenotype	CL:1000854
kidney capillary endothelial cell	cell_phenotype	CL:1000892
kidney cell	cell_phenotype	CL:1000497
kidney collecting duct alpha-intercalated cell	cell_phenotype	CL:4030015
kidney collecting duct beta-intercalated cell	cell_phenotype	CL:4030005
kidney collecting duct cell	cell_phenotype	CL:1001225
kidney collecting duct epithelial cell	cell_phenotype	CL:1000454
kidney collecting duct intercalated cell	cell_phenotype	CL:1001432
kidney collecting duct intercalated cell type A	cell_phenotype	CL:4030015
kidney collecting duct intercalated cell type B	cell_phenotype	CL:4030005
kidney collecting duct principal cell	cell_phenotype	CL:1001431
kidney connecting tubule alpha-intercalated cell	cell_phenotype	CL:4030020
kidney connecting tubule beta-intercalated cell	cell_phenotype	CL:4030021
kidney connecting tubule epithelial cell	cell_phenotype	CL:1000768
kidney connecting tubule intercalated cell	cell_phenotype	CL:4030019
kidney connecting tubule intercalated cell type A	cell_phenotype	CL:4030020
kidney connecting tubule intercalated cell type B	cell_phenotype	CL:4030021
kidney connecting tubule principal cell	cell_phenotype	CL:4030018
kidney corpuscule cell	cell_phenotype	CL:1000612
kidney cortex artery cell	cell_phenotype	CL:1001045
kidney cortex collecting duct epithelial cell	cell_phenotype	CL:1000549
kidney cortex collecting duct intercalated cell	cell_phenotype	CL:1000715
kidney cortex collecting duct principal cell	cell_phenotype	CL:1000714
kidney cortex interstitial cell	cell_phenotype	CL:1000681
kidney cortex peritubular capillary cell	cell_phenotype	CL:1001124
kidney cortex tubule cell	cell_phenotype	CL:1000615
kidney cortex vein cell	cell_phenotype	CL:1001052
kidney cortical cell	cell_phenotype	CL:0002681
kidney cortical fibroblast	cell_phenotype	CL:4030025
kidney distal convoluted tubule epithelial cell	cell_phenotype	CL:1000849
kidney distal tubule epithelial cell	cell_phenotype	CL:0002305
kidney efferent arteriole cell	cell_phenotype	CL:1001009
kidney efferent arteriole endothelial cell	cell_phenotype	CL:1001099
kidney efferent arteriole smooth muscle cell	cell_phenotype	CL:1001100
kidney epithelial cell	cell_phenotype	CL:0002518
kidney glomerular epithelial cell	cell_phenotype	CL:1000510
kidney granular cell	cell_phenotype	CL:0000648
kidney inner medulla cell	cell_phenotype	CL:1000617
kidney inner medulla collecting duct epithelial cell	cell_phenotype	CL:1000547
kidney inner medulla collecting duct intercalated cell	cell_phenotype	CL:1000719
kidney inner medulla collecting duct principal cell	cell_phenotype	CL:1000718
kidney inner medulla interstitial cell	cell_phenotype	CL:1000803
kidney interstitial alternatively activated macrophage	cell_phenotype	CL:1000695
kidney interstitial cell	cell_phenotype	CL:1000500
kidney interstitial fibroblast	cell_phenotype	CL:1000692
kidney interstitial fibrocyte	cell_phenotype	CL:1000693
kidney interstitial inflammatory macrophage	cell_phenotype	CL:1000696
kidney interstitial myofibroblast	cell_phenotype	CL:1000691
kidney interstitial suppressor macrophage	cell_phenotype	CL:1000697
kidney loop of Henle ascending limb epithelial cell	cell_phenotype	CL:1001016
kidney loop of Henle cortical thick ascending limb epithelial cell	cell_phenotype	CL:1001109
kidney loop of Henle descending limb epithelial cell	cell_phenotype	CL:1001021
kidney loop of Henle epithelial cell	cell_phenotype	CL:1000909
kidney loop of Henle long descending thin limb inner medulla epithelial cell	cell_phenotype	CL:4030014
kidney loop of Henle long descending thin limb outer medulla epithelial cell	cell_phenotype	CL:4030013
kidney loop of Henle medullary thick ascending limb epithelial cell	cell_phenotype	CL:1001108
kidney loop of Henle short descending thin limb epithelial cell	cell_phenotype	CL:4030012
kidney loop of Henle thick ascending limb epithelial cell	cell_phenotype	CL:1001106
kidney loop of Henle thin ascending limb epithelial cell	cell_phenotype	CL:1001107
kidney loop of Henle thin descending limb epithelial cell	cell_phenotype	CL:1001111
kidney medulla cell	cell_phenotype	CL:1000504
kidney medulla collecting duct epithelial cell	cell_phenotype	CL:1000546
kidney medulla interstitial cell	cell_phenotype	CL:1000682
kidney medullary fibroblast	cell_phenotype	CL:4030022
kidney mesangial cell	cell_phenotype	CL:0000650
kidney nerve cell	cell_phenotype	CL:1000606
kidney outer medulla cell	cell_phenotype	CL:1000616
kidney outer medulla collecting duct epithelial cell	cell_phenotype	CL:1000548
kidney outer medulla collecting duct intercalated cell	cell_phenotype	CL:1000717
kidney outer medulla collecting duct principal cell	cell_phenotype	CL:1000716
kidney outer medulla interstitial cell	cell_phenotype	CL:1000804
kidney outer medulla peritubular capillary cell	cell_phenotype	CL:1001123
kidney papillary duct intercalated cell	cell_phenotype	CL:1000720
kidney papillary duct principal cell	cell_phenotype	CL:1000721
kidney papillary duct principal epithelial cell	cell_phenotype	CL:1000550
kidney pelvis cell	cell_phenotype	CL:1000505
kidney pelvis smooth muscle cell	cell_phenotype	CL:1000702
kidney pelvis urothelial cell	cell_phenotype	CL:1000703
kidney podocyte	cell_phenotype	CL:0000653
kidney proximal convoluted tubule epithelial cell	cell_phenotype	CL:1000838
kidney proximal straight tubule epithelial cell	cell_phenotype	CL:1000839
kidney proximal tubule epithelial cell	cell_phenotype	CL:0002306
kidney resident dendritic cell	cell_phenotype	CL:1000699
kidney resident macrophage	cell_phenotype	CL:1000698
kidney tubule cell	cell_phenotype	CL:1000507
kidney tubule epithelial cell	cell_phenotype	CL:1000494
kidney venous blood vessel cell	cell_phenotype	CL:1000893
kidney venous system smooth muscle cell	cell_phenotype	CL:1001068
kisspeptin neuron	cell_phenotype	CL:4023130
kisspeptin, neurokinin B and dynorphin expressing neuron	cell_phenotype	CL:4023125
koniocellular cell	cell_phenotype	CL:4023187
labrocyte	cell_phenotype	CL:0000097
labyrinth supporting cell	cell_phenotype	CL:0000631
lactaction-associated mammary epithelial cell	cell_phenotype	CL:0002325
lactation-derived mammary cell	cell_phenotype	CL:0002325
lactocyte	cell_phenotype	CL:0002325
lactocyte type 1	cell_phenotype	CL:4033059
lactocyte type 2	cell_phenotype	CL:4033060
lactotrope	cell_phenotype	CL:0002311
lactotroph	cell_phenotype	CL:0002311
lactotropic cell	cell_phenotype	CL:0002311
lamellocyte	cell_phenotype	CL:0000396
lamina propria lymphocyte of large intestine	cell_phenotype	CL:0009018
lamina propria lymphocyte of small intestine	cell_phenotype	CL:0009044
lamp5 GABAergic cortical interneuron	cell_phenotype	CL:4023011
langerin-negative dermal dendritic cell	cell_phenotype	CL:0002459
langerin-negative, CD103-negative lymph node dendritic cell	cell_phenotype	CL:0002508
langerin-positive dermal dendritic cell	cell_phenotype	CL:0002458
langerin-positive lymph node dendritic cell	cell_phenotype	CL:0002507
large basket cell	cell_phenotype	CL:4023088
large bile duct cholangiocyte	cell_phenotype	CL:0019020
large intestine crypt goblet cell	cell_phenotype	CL:1000321
large intestine goblet cell	cell_phenotype	CL:1000320
large intestine lamina propria resident macrophage	cell_phenotype	CL:0009008
large luteal cell	cell_phenotype	CL:0000592
large mTEC	cell_phenotype	CL:0002295
large medullary thymic epithelial cells	cell_phenotype	CL:0002295
large pre-B-II cell	cell_phenotype	CL:0000957
large pre-BII cell	cell_phenotype	CL:0000957
larval midgut cell	cell_phenotype	CL:0009003
late erythoblast	cell_phenotype	CL:0000552
late pro-B cell	cell_phenotype	CL:0002048
late promyelocyte	cell_phenotype	CL:0002151
late spermatid	cell_phenotype	CL:4030037
lateral ganglionic eminence derived neuron	cell_phenotype	CL:4023035
lateral line ganglion neuron	cell_phenotype	CL:2000031
lateral line nerve glial cell	cell_phenotype	CL:1000050
lateral mesodermal cell	cell_phenotype	CL:0011010
lateral motor column neuron	cell_phenotype	CL:0011002
lateral ventricle glial cell	cell_phenotype	CL:1001581
lateral ventricle neuron	cell_phenotype	CL:1001582
layer 2 marginal neuron	cell_phenotype	CL:4042012
leading edge cell	cell_phenotype	CL:0000730
lens cell	cell_phenotype	CL:0000306
lens epithelial cell	cell_phenotype	CL:0002224
lens fiber cell	cell_phenotype	CL:0011004
lens fibre cell	cell_phenotype	CL:0011004
leptomeningeal cell	cell_phenotype	CL:0000708
leucoblast	cell_phenotype	CL:0005003
leucocyte	cell_phenotype	CL:0000738
leucophore	cell_phenotype	CL:0000571
leukocyte	cell_phenotype	CL:0000738
ligament cell	cell_phenotype	CL:0000384
light chief cell of parathyroid gland	cell_phenotype	CL:0002229
light melanocyte	cell_phenotype	CL:0002567
light pinealocyte	cell_phenotype	CL:0010013
limb basal cell of epidermis	cell_phenotype	CL:2000033
limbal epithelial stem cell	cell_phenotype	CL:4033093
limbal epithelial stem cell of cornea	cell_phenotype	CL:4033093
limbal stem cell	cell_phenotype	CL:4033093
lining cell	cell_phenotype	CL:0000213
lipid-associated macrophage	cell_phenotype	CL:4033086
lipophage	cell_phenotype	CL:0000517
littoral cell of hepatic sinusoid	cell_phenotype	CL:0000091
littoral cell of liver	cell_phenotype	CL:0000684
liver CD103-negative dendritic cell	cell_phenotype	CL:0002505
liver CD103-positive dendritic cell	cell_phenotype	CL:0002506
liver NK cell	cell_phenotype	CL:4047101
liver dendritic cell	cell_phenotype	CL:2000055
liver macrophage	cell_phenotype	CL:0000091
liver progenitor cell	cell_phenotype	CL:0002196
liver resident natural killer cell	cell_phenotype	CL:4047101
liver sinusoidal endothelial cell	cell_phenotype	CL:1000398
liver-resident natural killer cell	cell_phenotype	CL:4047101
liver-specific natural killer cell	cell_phenotype	CL:4047101
local interneuron	cell_phenotype	CL:0004001
long lived plasma cell	cell_phenotype	CL:0000974
long term hematopoietic stem cell	cell_phenotype	CL:0002034
long wavelength sensitive cone	cell_phenotype	CL:0003048
long- (L) wavelength-sensitive cone	cell_phenotype	CL:0003048
long-range projecting sst GABAergic cortical interneuron (Mmus)	cell_phenotype	CL:4023025
long-wavelength cone	cell_phenotype	CL:0003048
lower motor neuron	cell_phenotype	CL:0008039
lower urinary tract cell	cell_phenotype	CL:1000600
lr-NK	cell_phenotype	CL:4047101
luminal adaptive secretory precursor cell of mammary gland	cell_phenotype	CL:4033057
luminal cell of acinus of lactiferous gland	cell_phenotype	CL:0002660
luminal cell of alveolus of lactiferous gland	cell_phenotype	CL:0002325
luminal cell of lactiferous duct	cell_phenotype	CL:0002662
luminal cell of lactiferous terminal ductal lobular unit	cell_phenotype	CL:0002661
luminal cell of prostate epithelium	cell_phenotype	CL:0002340
luminal cell of prostatic acinus	cell_phenotype	CL:0002235
luminal endometrial ciliated epithelial cell	cell_phenotype	CL:4030041
luminal endometrial multiciliated epithelial cell	cell_phenotype	CL:4030041
luminal endometrial unciliated epithelial cell	cell_phenotype	CL:4052023
luminal epithelial cell of mammary gland	cell_phenotype	CL:0002326
luminal epithelial cell of prostatic duct	cell_phenotype	CL:0002237
luminal hormone-sensing cell of mammary gland	cell_phenotype	CL:4033058
lung TRM CD8-positive, CD103-positive cell	cell_phenotype	CL:4033040
lung TRM CD8-positive, integrin alpha E-positive cell	cell_phenotype	CL:4033040
lung capillary endothelial cell	cell_phenotype	CL:4028001
lung ciliated cell	cell_phenotype	CL:1000271
lung endothelial cell	cell_phenotype	CL:1001567
lung epithelial cell	cell_phenotype	CL:0000082
lung goblet cell	cell_phenotype	CL:1000143
lung interstitial macrophage	cell_phenotype	CL:4033043
lung macrophage	cell_phenotype	CL:1001603
lung megakaryocyte	cell_phenotype	CL:4033018
lung microvascular endothelial cell	cell_phenotype	CL:2000016
lung migratory dendritic cell	cell_phenotype	CL:4033045
lung multiciliated epithelial cell	cell_phenotype	CL:1000271
lung neuroendocrine cell	cell_phenotype	CL:1000223
lung parenchyma resident eosinophil	cell_phenotype	CL:0019015
lung perichondrial fibroblast	cell_phenotype	CL:4033026
lung pericyte	cell_phenotype	CL:0009089
lung pericyte cell	cell_phenotype	CL:0009089
lung resident granzyme K-associated CD8 T cell	cell_phenotype	CL:4052020
lung resident megakaryocyte	cell_phenotype	CL:4033018
lung resident memory CD4 T cell	cell_phenotype	CL:4033038
lung resident memory CD4-positive, alpha-beta T cell	cell_phenotype	CL:4033038
lung resident memory CD8-positive CD103-positive, alpha-beta T cell	cell_phenotype	CL:4033040
lung resident memory CD8-positive, CD103-positive, alpha-beta T cell	cell_phenotype	CL:4033040
lung resident memory CD8-positive, alpha-beta T cell	cell_phenotype	CL:4033039
lung secretory cell	cell_phenotype	CL:1000272
lung type 1 cells	cell_phenotype	CL:0002062
lung type 2 cell	cell_phenotype	CL:0002063
lung-resident eosinophil	cell_phenotype	CL:0019015
lung-resident megakaryocyte	cell_phenotype	CL:4033018
luteal cell	cell_phenotype	CL:0000175
lutein cell	cell_phenotype	CL:0000175
luteinizing hormone secreting cell	cell_phenotype	CL:0000438
lymph gland crystal cell	cell_phenotype	CL:0000716
lymph gland hemocyte	cell_phenotype	CL:0000735
lymph gland plasmatocyte	cell_phenotype	CL:0000733
lymph node T cell domain fibroblastic reticular cell	cell_phenotype	CL:0009105
lymph node centroblast	cell_phenotype	CL:0009112
lymph node centrocyte	cell_phenotype	CL:0009111
